Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,PSH Flag Count,ACK Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Prediction,Prediction Label,Prediction Confidence
10302406,4,5,396.0,487.0,386.0,0.0,99.0,191.3913965325157,487.0,0.0,97.4,217.7930210084795,85.70813458526096,0.8735823457161367,1287800.75,3241668.957600247,9264117.0,25.0,9301699.0,3100566.333333333,5337843.372340962,9264142.0,803.0,10302377.0,2575594.25,4483031.8229821045,9264173.0,74.0,0,136,168,0.3882588203182829,0.4853235253978537,0.0,487.0,88.3,185.0813935062685,34255.12222222222,1,2,3,8,1.0,98.11111111111111,99.0,97.4,2,198,2,243,64240,127,2,32,37582.0,0.0,37582.0,37582.0,9264117.0,0.0,9264117.0,9264117.0,0,BENIGN,0.99
10377986,4,5,399.0,487.0,386.0,0.0,99.75,190.93170681337,487.0,0.0,97.4,217.7930210084795,85.37301938931118,0.8672202872503393,1297248.25,3262119.579257579,9324503.0,33.0,9375698.0,3125232.6666666665,5368814.26012768,9324539.0,734.0,10377953.0,2594488.25,4510427.409251248,9324743.0,103.0,0,136,168,0.3854312387779285,0.4817890484724107,0.0,487.0,88.60000000000001,184.9427539056944,34203.822222222225,1,2,3,8,1.0,98.44444444444444,99.75,97.4,2,199,2,243,64240,127,2,32,51195.0,0.0,51195.0,51195.0,9324503.0,0.0,9324503.0,9324503.0,0,BENIGN,0.99
10401069,4,5,402.0,487.0,386.0,0.0,100.5,190.48272012617485,487.0,0.0,97.4,217.7930210084795,85.47198369706037,0.8652956729736145,1300133.625,3281400.551367877,9374963.0,39.0,9397873.0,3132624.333333333,5406134.319112534,9375082.0,2452.0,10401030.0,2600257.5,4540829.0403165,9375322.0,63.0,0,136,168,0.3845758546549398,0.4807198183186748,0.0,487.0,88.9,184.80888025801744,34154.322222222225,1,2,3,8,1.0,98.77777777777776,100.5,97.4,2,201,2,243,64240,127,2,32,22910.0,0.0,22910.0,22910.0,9374963.0,0.0,9374963.0,9374963.0,0,BENIGN,0.99
10327740,4,5,396.0,487.0,386.0,0.0,99.0,191.3913965325157,487.0,0.0,97.4,217.7930210084795,85.49789208481236,0.8714394436730591,1290967.5,3255343.007965169,9301007.0,38.0,9325081.0,3108360.333333333,5363121.621698443,9301147.0,1081.0,10327702.0,2581925.5,4503843.003249373,9301304.0,200.0,0,136,168,0.3873064194102485,0.4841330242628106,0.0,487.0,88.3,185.0813935062685,34255.12222222222,1,2,3,8,1.0,98.11111111111111,99.0,97.4,2,198,2,243,64240,127,2,32,24074.0,0.0,24074.0,24074.0,9301007.0,0.0,9301007.0,9301007.0,0,BENIGN,0.99
10266950,4,5,397.0,487.0,386.0,0.0,99.25,191.23698212776037,487.0,0.0,97.4,217.7930210084795,86.10151992558647,0.8765991847627582,1283368.75,3229631.279678655,9229555.0,2.0,9264781.0,3088260.333333333,5318569.34792716,9229584.0,639.0,10266924.0,2566731.0,4466182.755307191,9229709.0,2.0,0,136,168,0.3895996376723369,0.4869995470904212,0.0,487.0,88.4,185.034651409465,34237.822222222225,1,2,3,8,1.0,98.22222222222224,99.25,97.4,2,198,2,243,64240,127,2,32,35226.0,0.0,35226.0,35226.0,9229555.0,0.0,9229555.0,9229555.0,0,BENIGN,0.99
10195876,4,5,395.0,487.0,386.0,0.0,98.75,191.5469916234656,487.0,0.0,97.4,217.7930210084795,86.50556362199775,0.8827098328775281,1274484.5,3202382.3024717527,9152954.0,25.0,9194090.0,3064696.6666666665,5272654.914303641,9152994.0,1403.0,10195851.0,2548962.75,4427017.431819635,9153114.0,73.0,0,136,168,0.3923154812789013,0.4903943515986267,0.0,487.0,88.2,185.1286639670427,34272.62222222222,1,2,3,8,1.0,98.0,98.75,97.4,2,197,2,243,64240,127,2,32,41136.0,0.0,41136.0,41136.0,9152954.0,0.0,9152954.0,9152954.0,0,BENIGN,0.99
10233478,4,5,400.0,487.0,386.0,0.0,100.0,190.78085158981057,487.0,0.0,97.4,217.7930210084795,86.67629910378466,0.8794663945141623,1279184.7500000002,3216469.9221479152,9192660.0,1.0,9231503.0,3077167.6666666665,5296226.51246728,9192687.0,1167.0,10233453.0,2558363.25,4447113.338392248,9192714.0,1.0,0,136,168,0.3908739531174054,0.4885924413967568,0.0,487.0,88.70000000000002,184.89759928734128,34187.12222222223,1,2,3,8,1.0,98.55555555555556,100.0,97.4,2,200,2,243,64240,127,2,32,38843.0,0.0,38843.0,38843.0,9192660.0,0.0,9192660.0,9192660.0,0,BENIGN,0.99
10155630,4,5,404.0,487.0,386.0,0.0,101.0,190.1893793038928,487.0,0.0,97.4,217.7930210084795,87.7345866283037,0.8862079457404415,1269453.7500000002,3195311.590734228,9130103.0,26.0,9154059.0,3051353.0,5264449.247616411,9130201.0,478.0,10155604.0,2538901.0,4418866.225851228,9130156.0,75.0,0,136,168,0.3938701981068628,0.4923377476335785,0.0,487.0,89.1,184.7222840434316,34122.322222222225,1,2,3,8,1.0,99.0,101.0,97.4,2,202,2,243,64240,127,2,32,23956.0,0.0,23956.0,23956.0,9130103.0,0.0,9130103.0,9130103.0,0,BENIGN,0.99
10132205,4,5,396.0,487.0,386.0,0.0,99.0,191.3913965325157,487.0,0.0,97.4,217.7930210084795,87.14786169446828,0.8882568009628703,1266525.625,3181848.696239788,9093827.0,26.0,9130638.0,3043546.0,5239823.155831979,9093939.0,882.0,10132179.0,2533044.75,4398394.86564257,9093882.0,87.0,0,136,168,0.3947808004279423,0.4934760005349279,0.0,487.0,88.3,185.0813935062685,34255.12222222222,1,2,3,8,1.0,98.11111111111111,99.0,97.4,2,198,2,243,64240,127,2,32,36811.0,0.0,36811.0,36811.0,9093827.0,0.0,9093827.0,9093827.0,0,BENIGN,0.99
10095564,4,5,396.0,487.0,386.0,0.0,99.0,191.3913965325157,487.0,0.0,97.4,217.7930210084795,87.46415752502783,0.8914806542754818,1261945.5,3162755.931205884,9041883.0,2.0,9093940.0,3031313.333333333,5205494.483009691,9042029.0,545.0,10095536.0,2523884.0,4369748.292456443,9042036.0,2.0,0,136,168,0.3962136241224364,0.4952670301530454,0.0,487.0,88.3,185.0813935062685,34255.12222222222,1,2,3,8,1.0,98.11111111111111,99.0,97.4,2,198,2,243,64240,127,2,32,52057.0,0.0,52057.0,52057.0,9041883.0,0.0,9041883.0,9041883.0,0,BENIGN,0.99
5018472,4,6,226.0,10926.0,226.0,0.0,56.5,113.0,7240.0,0.0,1821.0,3036.707098157476,2222.190340007875,1.992638396707205,557608.0,1133164.030198188,3076033.0,22.0,3077786.0,1025928.6666666666,1775461.5163951972,3076055.0,535.0,5018448.0,1003689.6,1439242.811886792,3116965.0,60.0,0,136,200,0.7970553586828819,1.1955830380243229,0.0,7240.0,1013.818181818182,2339.854090245023,5474917.163636364,2,2,3,9,1.0,1115.2,56.5,1821.0,2,113,3,5463,64240,127,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,BENIGN,0.66
11040091,5,5,399.0,487.0,386.0,0.0,79.8,171.26353961074142,487.0,0.0,97.4,217.7930210084795,80.25296168301512,0.9057896352484776,1226676.7777777778,3309814.493536828,10008418.0,26.0,11036407.0,2759101.75,4855656.7147683455,10008444.0,598.0,11040064.0,2760016.0,4854967.682964807,10008481.0,3954.0,0,168,168,0.4528948176242388,0.4528948176242388,0.0,487.0,80.54545454545456,177.47414664472325,31497.07272727273,1,2,3,9,1.0,88.6,79.8,97.4,2,199,2,243,64240,127,2,32,21313.0,0.0,21313.0,21313.0,10008418.0,0.0,10008418.0,10008418.0,0,BENIGN,0.99
10058058,4,5,396.0,487.0,386.0,0.0,99.0,191.3913965325157,487.0,0.0,97.4,217.7930210084795,87.79030703541379,0.8948049414708087,1257257.25,3156908.420177054,9020929.0,36.0,9042614.0,3014204.6666666665,5202072.758861157,9021030.0,890.0,10058022.0,2514505.5,4363413.192829554,9020983.0,268.0,0,136,168,0.3976910850981372,0.4971138563726715,0.0,487.0,88.3,185.0813935062685,34255.12222222222,1,2,3,8,1.0,98.11111111111111,99.0,97.4,2,198,2,243,64240,127,2,32,21685.0,0.0,21685.0,21685.0,9020929.0,0.0,9020929.0,9020929.0,0,BENIGN,0.99
10064585,4,5,398.0,487.0,386.0,0.0,99.5,191.08375127153013,487.0,0.0,97.4,217.7930210084795,87.93209059290572,0.8942246500973463,1258073.1249999998,3148230.723360592,8997418.0,25.0,9021436.0,3007145.333333333,5187830.465735396,8997522.0,755.0,10064560.0,2516140.0,4348127.919711731,8997472.0,304.0,0,136,168,0.3974331778210428,0.4967914722763035,0.0,487.0,88.50000000000001,184.9884380771464,34220.72222222222,1,2,3,8,1.0,98.33333333333331,99.5,97.4,2,199,2,243,64240,127,2,32,24018.0,0.0,24018.0,24018.0,8997418.0,0.0,8997418.0,8997418.0,0,BENIGN,0.99
10054759,4,5,395.0,487.0,386.0,0.0,98.75,191.5469916234656,487.0,0.0,97.4,217.7930210084795,87.71965593605972,0.8950985299597931,1256844.875,3140998.78801434,8976682.0,25.0,8997523.0,2999174.333333333,5176769.366869296,8976783.0,1040.0,10054734.0,2513683.5,4336927.17522299,8976838.0,114.0,0,136,168,0.3978215688710191,0.4972769610887739,0.0,487.0,88.2,185.1286639670427,34272.62222222222,1,2,3,8,1.0,98.0,98.75,97.4,2,197,2,243,64240,127,2,32,20841.0,0.0,20841.0,20841.0,8976682.0,0.0,8976682.0,8976682.0,0,BENIGN,0.99
10086930,4,5,405.0,487.0,386.0,0.0,101.25,190.04451232978727,487.0,0.0,97.4,217.7930210084795,88.43126699600373,0.8922437252960018,1260866.25,3128406.9778331844,8944015.0,26.0,8977320.0,2992440.0,5154326.894709046,8944115.0,501.0,10086904.0,2521726.0,4312439.163051849,8944070.0,363.0,0,136,168,0.396552766798223,0.4956909584977788,0.0,487.0,89.2,184.6797829276996,34106.62222222223,1,2,3,8,1.0,99.11111111111111,101.25,97.4,2,202,2,243,64240,127,2,32,33305.0,0.0,33305.0,33305.0,8944015.0,0.0,8944015.0,8944015.0,0,BENIGN,0.99
10061569,4,5,396.0,487.0,386.0,0.0,99.0,191.3913965325157,487.0,0.0,97.4,217.7930210084795,87.75967247255373,0.8944926979082487,1257696.125,3119769.5515535595,8918343.0,25.0,8944115.0,2981371.6666666665,5141604.75535317,8918368.0,409.0,10061544.0,2515386.0,4300328.066072247,8918454.0,362.0,0,136,168,0.3975523101814438,0.4969403877268048,0.0,487.0,88.3,185.0813935062685,34255.12222222222,1,2,3,8,1.0,98.11111111111111,99.0,97.4,2,198,2,243,64240,127,2,32,25772.0,0.0,25772.0,25772.0,8918343.0,0.0,8918343.0,8918343.0,0,BENIGN,0.99
10118454,4,5,402.0,487.0,386.0,0.0,100.5,190.48272012617485,487.0,0.0,97.4,217.7930210084795,87.8592717820331,0.8894639438001102,1264806.7499999998,3092543.5272817444,8848875.0,27.0,8919421.0,2973140.333333333,5088677.888824792,8848902.0,456.0,10118427.0,2529606.75,4248530.9443579335,8848929.0,159.0,0,136,168,0.3953173083556045,0.4941466354445056,0.0,487.0,88.9,184.80888025801744,34154.322222222225,1,2,3,8,1.0,98.77777777777776,100.5,97.4,2,201,2,243,64240,127,2,32,70546.0,0.0,70546.0,70546.0,8848875.0,0.0,8848875.0,8848875.0,0,BENIGN,0.99
10070150,4,5,399.0,487.0,386.0,0.0,99.75,190.93170681337,487.0,0.0,97.4,217.7930210084795,87.98280065341629,0.8937304806780435,1258768.7499999998,3085286.959327389,8821614.0,26.0,8850252.0,2950084.0,5085005.349413509,8821722.0,856.0,10070124.0,2517531.0,4240995.661646213,8821669.0,286.0,0,136,168,0.3972135469680193,0.4965169337100242,0.0,487.0,88.60000000000001,184.9427539056944,34203.822222222225,1,2,3,8,1.0,98.44444444444444,99.75,97.4,2,199,2,243,64240,127,2,32,28638.0,0.0,28638.0,28638.0,8821614.0,0.0,8821614.0,8821614.0,0,BENIGN,0.99
10051653,4,5,393.0,487.0,386.0,0.0,98.25,191.86171235206533,487.0,0.0,97.4,217.7930210084795,87.54778940339465,0.8953751188983543,1256456.625,3078223.917387842,8800319.0,30.0,8821723.0,2940574.333333333,5074786.870291829,8800422.0,612.0,10051623.0,2512905.75,4230903.903821056,8800472.0,281.0,0,136,168,0.3979444972881575,0.4974306216101968,0.0,487.0,88.0,185.2247883578821,34308.22222222222,1,2,3,8,1.0,97.77777777777776,98.25,97.4,2,196,2,243,64240,127,2,32,21404.0,0.0,21404.0,21404.0,8800319.0,0.0,8800319.0,8800319.0,0,BENIGN,0.99
10248949,4,5,400.0,487.0,386.0,0.0,100.0,190.78085158981057,487.0,0.0,97.4,217.7930210084795,86.54545944174373,0.878138821844074,1281118.625,2998343.687351732,8597929.0,24.0,8801274.0,2933758.0,4906371.349049621,8597953.0,908.0,10248921.0,2562230.25,4074384.381922205,8597986.0,131.0,0,136,168,0.3902839208195884,0.4878549010244855,0.0,487.0,88.70000000000002,184.89759928734128,34187.12222222223,1,2,3,8,1.0,98.55555555555556,100.0,97.4,2,200,2,243,64240,127,2,32,203345.0,0.0,203345.0,203345.0,8597929.0,0.0,8597929.0,8597929.0,0,BENIGN,0.99
10047785,4,5,391.0,487.0,386.0,0.0,97.75,192.18112116785383,487.0,0.0,97.4,217.7930210084795,87.38244299614294,0.8957198029217386,1255973.125,3000569.085312148,8575708.0,24.0,8598253.0,2866084.333333333,4944710.946179193,8575732.0,821.0,10047758.0,2511939.5,4099069.926566472,8575871.0,89.0,0,136,168,0.3980976901874393,0.4976221127342992,0.0,487.0,87.8,185.3230212958504,34344.62222222223,1,2,3,8,1.0,97.55555555555556,97.75,97.4,2,195,2,243,64240,127,2,32,22545.0,0.0,22545.0,22545.0,8575708.0,0.0,8575708.0,8575708.0,0,BENIGN,0.99
10051121,4,5,391.0,487.0,386.0,0.0,97.75,192.18112116785383,487.0,0.0,97.4,217.7930210084795,87.35344047693785,0.8954225105836453,1256390.125,2992589.1456534723,8552394.0,24.0,8576756.0,2858918.6666666665,4930796.510782546,8552498.0,1174.0,10051097.0,2512774.25,4085017.413196536,8552448.0,106.0,0,136,168,0.3979655602593979,0.4974569503242474,0.0,487.0,87.8,185.3230212958504,34344.62222222223,1,2,3,8,1.0,97.55555555555556,97.75,97.4,2,195,2,243,64240,127,2,32,24362.0,0.0,24362.0,24362.0,8552394.0,0.0,8552394.0,8552394.0,0,BENIGN,0.99
