Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,PSH Flag Count,ACK Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Prediction,Prediction Label,Prediction Confidence
20424413,6,7,210.0,482.0,168.0,0.0,35.0,65.59878047646923,482.0,0.0,68.85714285714285,182.17887599044752,33.88102267614741,0.6364932005634629,1702034.4166666665,4451053.082812598,15012207.0,2.0,15199242.0,3039848.4,6693259.86182083,15012267.0,485.0,20424323.0,3404053.833333333,6053010.874319075,15013090.0,2.0,0,200,232,0.2937660925677521,0.3427271079957108,0.0,482.0,49.42857142857142,132.1378733838924,17460.417582417584,1,2,5,12,1.0,53.23076923076923,35.0,68.85714285714286,3,105,3,241,64240,128,4,32,93959.0,131629.3415314382,187035.0,883.0,10118246.5,6921105.312818213,15012207.0,5224286.0,0,BENIGN,0.99
20426060,6,7,208.0,482.0,168.0,0.0,34.666666666666664,65.75003168567045,482.0,0.0,68.85714285714285,182.17887599044752,33.78037663651238,0.6364418786589289,1702171.6666666665,4451184.767091921,15012743.0,0.0,15200888.0,3040177.6,6694271.795271783,15014394.0,1.0,20426048.0,3404341.333333333,6053034.042371962,15013428.0,0.0,0,200,232,0.2937424055348902,0.3426994731240386,0.0,482.0,49.285714285714285,132.1836883754099,17472.527472527472,1,2,5,12,1.0,53.07692307692308,34.666666666666664,68.85714285714286,3,104,3,241,64240,128,4,32,94415.0,132554.2372012302,188145.0,685.0,10118615.0,6921342.193589911,15012743.0,5224487.0,0,BENIGN,0.99
20425232,6,7,209.0,482.0,168.0,0.0,34.833333333333336,65.67318072597571,482.0,0.0,68.85714285714285,182.17887599044752,33.83070508085294,0.636467678800417,1702102.6666666667,4451127.285462993,15012518.0,0.0,15200059.0,3040011.8,6694357.282076838,15014393.0,336.0,20425218.0,3404203.0,6053050.654386696,15013327.0,0.0,0,200,232,0.2937543132925002,0.3427133655079168,0.0,482.0,49.35714285714285,132.16051263104688,17466.4010989011,1,2,5,12,1.0,53.15384615384615,34.833333333333336,68.85714285714286,3,104,3,241,64240,128,4,32,94175.0,132039.4634645264,187541.0,809.0,10118441.0,6921270.06869823,15012518.0,5224364.0,0,BENIGN,0.99
20427032,6,7,210.0,482.0,168.0,0.0,35.0,65.62926176637978,482.0,0.0,68.85714285714285,182.17887599044752,33.8766787069213,0.6364115942051689,1702252.6666666665,4451234.368611829,15012963.0,0.0,15201857.0,3040371.4,6694167.544634941,15014394.0,0.0,20426942.0,3404490.333333333,6053008.55606855,15013530.0,1.0,0,200,232,0.2937284280946933,0.3426831661104755,0.0,482.0,49.42857142857143,132.1436946810405,17461.95604395605,1,2,5,12,1.0,53.23076923076923,35.0,68.85714285714286,3,105,3,241,64240,128,4,32,94730.5,133167.29878051893,188894.0,567.0,10118785.0,6921412.904268029,15012963.0,5224607.0,0,BENIGN,0.99
20431478,7,7,211.0,482.0,168.0,0.0,30.14285714285714,61.30097490097138,482.0,0.0,68.85714285714285,182.17887599044752,33.91825104380604,0.6852171928041624,1571652.1538461538,4287961.231879782,15013834.0,7.0,20431375.0,3405229.166666667,6053180.987915144,15014394.0,421.0,20431404.0,3405234.0,6052783.154425838,15013964.0,585.0,0,232,232,0.3426085964020812,0.3426085964020812,0.0,482.0,46.20000000000001,127.95490276991008,16372.457142857143,1,2,5,13,1.0,49.5,30.142857142857142,68.85714285714286,3,105,3,241,64240,128,4,32,95859.5,135381.9572191952,191589.0,130.0,10119358.0,6921834.339909617,15013834.0,5224882.0,0,BENIGN,0.98
20433667,6,7,210.0,482.0,168.0,0.0,35.0,65.62926176637978,482.0,0.0,68.85714285714285,182.17887599044752,33.86567863712372,0.6362049454950989,1702805.5833333335,4451640.69707715,15013261.0,2.0,15203457.0,3040691.4,6693987.679010643,15014393.0,573.0,20433575.0,3405595.833333333,6053259.877121761,15013765.0,2.0,0,200,232,0.2936330517669687,0.3425718937281301,0.0,482.0,49.42857142857143,132.1436946810405,17461.95604395605,1,2,5,12,1.0,53.23076923076923,35.0,68.85714285714286,3,105,3,241,64240,128,4,32,95350.0,134132.4995368386,190196.0,504.0,10121482.5,6918019.498825115,15013261.0,5229704.0,0,BENIGN,0.99
20421103,6,7,209.0,482.0,168.0,0.0,34.83333333333333,65.67318072597571,482.0,0.0,68.85714285714285,182.17887599044752,33.83754540584806,0.6365963679826697,1701758.5833333335,4451462.753842003,15011745.0,0.0,15191819.0,3038363.8,6694603.387286449,15013257.0,0.0,20421075.0,3403512.5,6053737.190449441,15012378.0,1.0,0,200,232,0.2938137082996937,0.342782659682976,0.0,482.0,49.35714285714285,132.16051263104688,17466.4010989011,1,2,5,12,1.0,53.15384615384615,34.833333333333336,68.85714285714286,3,104,3,241,64240,128,4,32,90353.5,126883.94792289528,180074.0,633.0,10120197.5,6917692.815492207,15011745.0,5228650.0,0,BENIGN,0.99
20426571,6,7,210.0,482.0,168.0,0.0,35.0,65.59878047646923,482.0,0.0,68.85714285714285,182.17887599044752,33.87744325760795,0.6364259571515943,1702214.2500000002,4451634.25158108,15012671.0,0.0,15197219.0,3039443.8,6694025.459052176,15013257.0,0.0,20426300.0,3404383.333333333,6053488.660531534,15012819.0,2.0,0,200,232,0.2937350571468897,0.3426909000047046,0.0,482.0,49.42857142857142,132.1378733838924,17460.417582417584,1,2,5,12,1.0,53.23076923076923,35.0,68.85714285714286,3,105,3,241,64240,128,4,32,92348.0,130390.49045079936,184548.0,148.0,10120936.5,6917957.273428371,15012671.0,5229202.0,0,BENIGN,0.99
20422714,6,7,207.0,482.0,168.0,0.0,34.5,65.82324817266314,482.0,0.0,68.85714285714285,182.17887599044752,33.736946029798,0.6365461515056227,1701892.8333333333,4451494.72570459,15011968.0,0.0,15193177.0,3038635.4,6694461.241124732,15013257.0,0.0,20422697.0,3403782.833333333,6053566.428447396,15012340.0,390.0,0,200,232,0.2937905314641335,0.3427556200414891,0.0,482.0,49.21428571428572,132.20623665693313,17478.48901098901,1,2,5,12,1.0,53.0,34.5,68.85714285714286,3,103,3,241,64240,128,4,32,90790.5,127871.06898943167,181209.0,372.0,10120371.5,6917762.111956763,15011968.0,5228775.0,0,BENIGN,0.98
20425446,6,7,209.0,482.0,168.0,0.0,34.83333333333333,65.67318072597571,482.0,0.0,68.85714285714285,182.17887599044752,33.83035063224568,0.6364610104474585,1702120.5,4451658.897192136,15012449.0,9.0,15195227.0,3039045.4,6694240.200042257,15013256.0,328.0,20425425.0,3404237.5,6053598.695735909,15012665.0,247.0,0,200,232,0.2937512355911347,0.3427097748563238,0.0,482.0,49.35714285714285,132.16051263104688,17466.4010989011,1,2,5,12,1.0,53.15384615384615,34.833333333333336,68.85714285714286,3,104,3,241,64240,128,4,32,91497.0,129090.82818697848,182778.0,216.0,10121102.5,6917408.55856617,15012449.0,5229756.0,0,BENIGN,0.99
20429287,6,7,210.0,482.0,168.0,0.0,35.0,65.59878047646923,482.0,0.0,68.85714285714285,182.17887599044752,33.872939373752985,0.6363413466167469,1702440.5833333333,4451781.140749957,15012929.0,1.0,15198509.0,3039701.8,6693885.081648601,15013256.0,1.0,20429120.0,3404853.333333333,6053494.835771206,15012945.0,78.0,0,200,232,0.2936960061308062,0.3426453404859406,0.0,482.0,49.42857142857142,132.1378733838924,17460.417582417584,1,2,5,12,1.0,53.23076923076923,35.0,68.85714285714286,3,105,3,241,64240,128,4,32,92798.0,131213.5627441005,185580.0,16.0,10121806.5,6917091.774728199,15012929.0,5230684.0,0,BENIGN,0.99
20426885,6,7,210.0,482.0,168.0,0.0,35.0,65.62926176637978,482.0,0.0,68.85714285714285,182.17887599044752,33.87692249699355,0.6364161740764683,1702240.4166666665,4451898.083840204,15011521.0,1.0,15190606.0,3038121.2,6694731.095242041,15013256.0,1.0,20426580.0,3404430.0,6054180.934521465,15012219.0,285.0,0,200,232,0.2937305418814469,0.3426856321950214,0.0,482.0,49.42857142857143,132.1436946810405,17461.95604395605,1,2,5,12,1.0,53.23076923076923,35.0,68.85714285714286,3,105,3,241,64240,128,4,32,89891.5,126138.65737552464,179085.0,698.0,10123408.5,6912834.991905456,15011521.0,5235296.0,0,BENIGN,0.99
20424768,6,7,209.0,482.0,168.0,0.0,34.833333333333336,65.67318072597571,482.0,0.0,68.85714285714285,182.17887599044752,33.831473630447114,0.6364821377652857,1702064.0,4452120.07446675,15011783.0,0.0,15188806.0,3037761.2,6694257.727518093,15012049.0,0.0,20424757.0,3404126.1666666665,6054280.816804798,15011802.0,2.0,0,200,232,0.2937609866609011,0.3427211511043846,0.0,482.0,49.35714285714285,132.16051263104688,17466.4010989011,1,2,5,12,1.0,53.15384615384615,34.833333333333336,68.85714285714286,3,104,3,241,64240,128,4,32,88521.0,125160.72869714366,177023.0,19.0,10123862.0,6912564.170008261,15011783.0,5235941.0,0,BENIGN,0.99
20431239,6,7,210.0,482.0,168.0,0.0,35.0,65.62926176637978,482.0,0.0,68.85714285714285,182.17887599044752,33.86970315407695,0.6362805505823704,1702603.25,4452099.611718847,15012203.0,0.0,15194322.0,3038864.4,6694339.83013966,15013256.0,0.0,20431130.0,3405188.333333333,6054025.509789059,15012476.0,154.0,0,200,232,0.2936679464226325,0.3426126041597379,0.0,482.0,49.42857142857143,132.1436946810405,17461.95604395605,1,2,5,12,1.0,53.23076923076923,35.0,68.85714285714286,3,105,3,241,64240,128,4,32,91196.0,128584.53973164893,182119.0,273.0,10124346.5,6912472.953233488,15012203.0,5236490.0,0,BENIGN,0.99
20426050,6,7,211.0,482.0,168.0,0.0,35.166666666666664,65.55430318954406,482.0,0.0,68.85714285714285,182.17887599044752,33.92726444907361,0.636442190242362,1702170.8333333333,4451918.239705295,15011163.0,1.0,15188959.0,3037791.8,6693759.446856131,15011178.0,1.0,20426039.0,3404339.833333333,6054270.523450119,15011968.0,78.0,0,200,232,0.2937425493426286,0.3426996408997334,0.0,482.0,49.50000000000001,132.12101096518123,17455.96153846154,1,2,5,12,1.0,53.30769230769231,35.166666666666664,68.85714285714286,3,105,3,241,64240,128,4,32,89300.5,125151.53630898824,177796.0,805.0,10123685.5,6911936.966293349,15011163.0,5236208.0,0,BENIGN,0.99
20420879,6,7,210.0,482.0,168.0,0.0,35.0,65.59878047646923,482.0,0.0,68.85714285714285,182.17887599044752,33.88688606401321,0.6366033509135429,1701739.9166666667,4452194.56048578,15010285.0,1.0,15180178.0,3036035.6,6695184.3092075,15012050.0,1.0,20420689.0,3403448.166666667,6055018.145485194,15011050.0,1.0,0,200,232,0.293816931190866,0.342786419722677,0.0,482.0,49.42857142857142,132.1378733838924,17460.417582417584,1,2,5,12,1.0,53.23076923076923,35.0,68.85714285714286,3,105,3,241,64240,128,4,32,85329.0,119591.5556885184,169893.0,765.0,10125110.0,6908680.739565984,15010285.0,5239935.0,0,BENIGN,0.99
20427955,6,7,210.0,482.0,168.0,0.0,35.0,65.59878047646923,482.0,0.0,68.85714285714285,182.17887599044752,33.87514805079608,0.6363828391045506,1702329.583333333,4452418.9652435295,15011527.0,1.0,15187251.0,3037450.2,6694424.2164174365,15012050.0,480.0,20427942.0,3404657.0,6054648.344936442,15011670.0,1.0,0,200,232,0.2937151565097926,0.342667682594758,0.0,482.0,49.42857142857142,132.1378733838924,17460.417582417584,1,2,5,12,1.0,53.23076923076923,35.0,68.85714285714286,3,105,3,241,64240,128,4,32,87933.5,124154.5157475152,175724.0,143.0,10126043.5,6909117.024449977,15011527.0,5240560.0,0,BENIGN,0.99
20425475,6,7,210.0,482.0,168.0,0.0,35.0,65.59878047646923,482.0,0.0,68.85714285714285,182.17887599044752,33.879261069816,0.6364601068029018,1702122.9166666667,4452314.7877532905,15010989.0,2.0,15184715.0,3036943.0,6694694.048020119,15012050.0,592.0,20425380.0,3404230.0,6054734.102466432,15011339.0,2.0,0,200,232,0.2937508185244162,0.3427092882784855,0.0,482.0,49.42857142857142,132.1378733838924,17460.417582417584,1,2,5,12,1.0,53.23076923076923,35.0,68.85714285714286,3,105,3,241,64240,128,4,32,87038.0,122595.34529499886,173726.0,350.0,10125698.5,6908844.081232439,15010989.0,5240408.0,0,BENIGN,0.99
20426557,6,7,210.0,482.0,168.0,0.0,35.0,65.59878047646923,482.0,0.0,68.85714285714285,182.17887599044752,33.8774664766069,0.6364263933466614,1702213.0833333333,4452358.382582988,15011284.0,20.0,15185645.0,3037129.0,6694596.277683405,15012050.0,263.0,20426537.0,3404422.833333333,6054686.616383491,15011539.0,373.0,0,200,232,0.2937352584676899,0.3426911348789715,0.0,482.0,49.42857142857142,132.1378733838924,17460.417582417584,1,2,5,12,1.0,53.23076923076923,35.0,68.85714285714286,3,105,3,241,64240,128,4,32,87308.0,123111.53324526503,174361.0,255.0,10125784.0,6909140.358973756,15011284.0,5240284.0,0,BENIGN,0.99
20426041,6,7,210.0,482.0,168.0,0.0,35.0,65.62926176637978,482.0,0.0,68.85714285714285,182.17887599044752,33.87832228477364,0.6364424706677128,1702170.0833333335,4452384.429358997,15010770.0,18.0,15183488.0,3036697.6,6694826.759918983,15012050.0,323.0,20425896.0,3404316.0,6054932.317152785,15011343.0,76.0,0,200,232,0.2937426787697136,0.3426997918979992,0.0,482.0,49.42857142857143,132.1436946810405,17461.95604395605,1,2,5,12,1.0,53.23076923076923,35.0,68.85714285714286,3,105,3,241,64240,128,4,32,86645.5,121724.89684735822,172718.0,573.0,10126337.0,6907631.393102704,15010770.0,5241904.0,0,BENIGN,0.99
20428142,6,7,210.0,482.0,168.0,0.0,35.0,65.59878047646923,482.0,0.0,68.85714285714285,182.17887599044752,33.87483795638389,0.6363770136314894,1702345.1666666665,4452540.782758145,15010549.0,6.0,15182551.0,3036510.2,6694919.621654968,15012050.0,447.0,20427834.0,3404639.0,6055116.857904329,15011183.0,211.0,0,200,232,0.2937124678299181,0.3426645458015712,0.0,482.0,49.42857142857142,132.1378733838924,17460.417582417584,1,2,5,12,1.0,53.23076923076923,35.0,68.85714285714286,3,105,3,241,64240,128,4,32,86318.0,121175.47487837628,172002.0,634.0,10127647.5,6905465.52503193,15010549.0,5244746.0,0,BENIGN,0.99
20424599,6,7,209.0,482.0,168.0,0.0,34.833333333333336,65.70667140151498,482.0,0.0,68.85714285714285,182.17887599044752,33.83175356343593,0.6364874042325139,1702049.9166666667,4452757.925195278,15010538.0,7.0,15178740.0,3035748.0,6694744.304192021,15010982.0,218.0,20424585.0,3404097.5,6055345.773016988,15010602.0,95.0,0,200,232,0.2937634173380833,0.3427239868944305,0.0,482.0,49.35714285714286,132.16691494694655,17468.093406593405,1,2,5,12,1.0,53.15384615384615,34.833333333333336,68.85714285714286,3,104,3,241,64240,128,4,32,84133.0,118891.51997514372,168202.0,64.0,10128119.0,6904783.166988084,15010538.0,5245700.0,0,BENIGN,0.99
20426958,6,7,210.0,482.0,168.0,0.0,35.0,65.62926176637978,482.0,0.0,68.85714285714285,182.17887599044752,33.876801430736776,0.636413899710373,1702246.5,4452939.089430108,15010316.0,19.0,15177885.0,3035577.0,6694833.106267512,15010982.0,387.0,20426745.0,3404457.5,6055565.004618734,15010451.0,104.0,0,200,232,0.2937294921740183,0.3426844075363546,0.0,482.0,49.42857142857143,132.1436946810405,17461.95604395605,1,2,5,12,1.0,53.23076923076923,35.0,68.85714285714286,3,105,3,241,64240,128,4,32,83852.0,118393.7168011884,167569.0,135.0,10129575.0,6902410.116630422,15010316.0,5248834.0,0,BENIGN,0.99
20429301,6,7,211.0,482.0,168.0,0.0,35.166666666666664,65.55430318954406,482.0,0.0,68.85714285714285,182.17887599044752,33.92186546176984,0.6363409105382509,1702441.7500000002,4452772.694107574,15009847.0,15.0,15179044.0,3035808.8,6694182.50844255,15010025.0,265.0,20429286.0,3404881.0,6055506.021393026,15010722.0,87.0,0,200,232,0.2936958048638081,0.3426451056744428,0.0,482.0,49.50000000000001,132.12101096518123,17455.96153846154,1,2,5,12,1.0,53.30769230769231,35.166666666666664,68.85714285714286,3,105,3,241,64240,128,4,32,85036.0,119021.62762288204,169197.0,875.0,10129571.0,6901752.507323919,15009847.0,5249295.0,0,BENIGN,0.99
20428357,6,7,210.0,482.0,168.0,0.0,35.0,65.59878047646923,482.0,0.0,68.85714285714285,182.17887599044752,33.87448143773873,0.6363703160268837,1702363.0833333335,4453083.351356031,15010081.0,0.0,15176396.0,3035279.2,6694988.107404875,15010982.0,0.0,20428195.0,3404699.166666667,6055747.919840271,15010282.0,384.0,0,200,232,0.2937093766277924,0.3426609393990912,0.0,482.0,49.42857142857142,132.1378733838924,17460.417582417584,1,2,5,12,1.0,53.23076923076923,35.0,68.85714285714286,3,105,3,241,64240,128,4,32,83258.0,117460.33585002217,166315.0,201.0,10130728.5,6900446.481099067,15010081.0,5251376.0,0,BENIGN,0.99
20423701,6,7,210.0,482.0,168.0,0.0,35.0,65.59878047646923,482.0,0.0,68.85714285714285,182.17887599044752,33.882203818005365,0.6365153896446094,1701975.0833333335,4453004.926552027,15009325.0,1.0,15171738.0,3034347.6,6695483.204607216,15010982.0,1.0,20423018.0,3403836.333333333,6056092.817171271,15009824.0,1.0,0,200,232,0.2937763336821274,0.342739055962482,0.0,482.0,49.42857142857142,132.1378733838924,17460.417582417584,1,2,5,12,1.0,53.23076923076923,35.0,68.85714285714286,3,105,3,241,64240,128,4,32,81456.0,114490.48736903866,162413.0,499.0,10130394.0,6899850.390082527,15009325.0,5251463.0,0,BENIGN,0.99
20425666,6,7,209.0,482.0,168.0,0.0,34.833333333333336,65.67318072597571,482.0,0.0,68.85714285714285,182.17887599044752,33.82998625356941,0.6364541552769932,1702138.8333333335,4453032.055638246,15009594.0,0.0,15173702.0,3034740.4,6695276.448080041,15010983.0,0.0,20424717.0,3404119.5,6056021.663247407,15010026.0,1.0,0,200,232,0.2937480716663045,0.3427060836106886,0.0,482.0,49.35714285714285,132.16051263104688,17466.4010989011,1,2,5,12,1.0,53.15384615384615,34.833333333333336,68.85714285714286,3,104,3,241,64240,128,4,32,82270.0,115736.40951748936,164108.0,432.0,10130562.5,6899992.518545546,15009594.0,5251531.0,0,BENIGN,0.99
20427325,6,7,209.0,482.0,168.0,0.0,34.833333333333336,65.67318072597571,482.0,0.0,68.85714285714285,182.17887599044752,33.82723875984741,0.6364024658147849,1702277.0833333335,4453038.062495668,15009854.0,0.0,15175286.0,3035057.2,6695102.658732927,15010983.0,0.0,20426745.0,3404457.5,6055840.819199882,15010176.0,390.0,0,200,232,0.2937242149914392,0.3426782508233457,0.0,482.0,49.35714285714285,132.16051263104688,17466.4010989011,1,2,5,12,1.0,53.15384615384615,34.833333333333336,68.85714285714286,3,104,3,241,64240,128,4,32,82877.0,116750.40064171086,165432.0,322.0,10130590.5,6900320.616092016,15009854.0,5251327.0,0,BENIGN,0.98
