Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.100.20-192.168.100.10-53054-80-6,192.168.100.20,53054,192.168.100.10,80,6,22/06/2026 02:53:21 AM,24665,3,6,82.0,10945.0,82.0,0.0,27.333333333333332,47.34272207354931,2896.0,0.0,1824.1666666666665,1434.5028988003705,447070.7480235151,364.8895195621326,3083.1250000000005,4423.425545159705,10028.0,3.0,20042.0,10021.0,162.63455967290594,10136.0,9906.0,24557.0,4911.4,8590.870549600895,20038.0,3.0,0,0,0,0,104,200,121.62983985404419,243.25967970808838,0.0,2896.0,1102.7,1418.2049726483278,2011305.3444444446,1,2,0,5,8,0,0,0,2.0,1225.2222222222222,27.333333333333332,1824.1666666666667,0,0,0,11027,5,2385247,0,0,0,0,64240,128,1,32,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.100.20-192.168.100.10-53038-80-6,192.168.100.20,53038,192.168.100.10,80,6,22/06/2026 02:53:21 AM,24667,3,6,82.0,10945.0,82.0,0.0,27.333333333333332,47.34272207354931,2896.0,0.0,1824.1666666666665,1434.5028988003705,447034.49953379005,364.8599343252118,3083.375,4438.348790050513,10101.0,5.0,20042.0,10021.0,162.63455967290594,10136.0,9906.0,24632.0,4926.4,8567.426702341842,20029.0,5.0,0,0,0,0,104,200,121.61997810840393,243.23995621680785,0.0,2896.0,1102.7,1418.2049726483278,2011305.3444444446,1,2,0,5,8,0,0,0,2.0,1225.2222222222222,27.333333333333332,1824.1666666666667,0,0,0,11027,5,2384216,0,0,0,0,64240,128,1,32,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.100.20-192.168.100.10-53022-80-6,192.168.100.20,53022,192.168.100.10,80,6,22/06/2026 02:53:21 AM,25195,3,6,82.0,10945.0,82.0,0.0,27.333333333333332,47.34272207354931,2896.0,0.0,1824.1666666666665,1434.5028988003705,437666.20361182775,357.21373288350867,3149.3750000000005,4031.9471700585136,10207.0,7.0,19383.0,9691.5,1372.4942622830888,10662.0,8721.0,24740.0,4948.0,8432.144893204813,19875.0,7.0,0,0,0,0,104,200,119.07124429450289,238.14248858900578,0.0,2896.0,1102.7,1418.2049726483278,2011305.3444444446,1,2,0,5,8,0,0,0,2.0,1225.2222222222222,27.333333333333332,1824.1666666666667,0,0,0,11027,5,1897281,0,0,0,0,64240,128,1,32,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.100.20-192.168.100.10-52952-80-6,192.168.100.20,52952,192.168.100.10,80,6,22/06/2026 02:53:21 AM,27557,3,6,82.0,10945.0,82.0,0.0,27.333333333333332,47.34272207354931,2896.0,0.0,1824.1666666666665,1434.5028988003705,400152.41136553325,326.5957832855536,3444.625,6212.726338216697,18124.0,8.0,18677.0,9338.5,12424.573252228827,18124.0,553.0,27542.0,5508.4,8195.911682052218,19621.0,8.0,0,0,0,0,104,200,108.86526109518452,217.73052219036904,0.0,2896.0,1102.7,1418.2049726483278,2011305.3444444446,1,2,0,5,8,0,0,0,2.0,1225.2222222222222,27.333333333333332,1824.1666666666667,0,0,0,11027,5,1241779,0,0,0,0,64240,128,1,32,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.100.20-192.168.100.10-53060-80-6,192.168.100.20,53060,192.168.100.10,80,6,22/06/2026 02:53:21 AM,26599,3,6,82.0,10945.0,82.0,0.0,27.333333333333332,47.34272207354931,2896.0,0.0,1824.1666666666665,1434.5028988003705,414564.4573104252,338.3585849092071,3324.875,4252.034888900675,9907.0,2.0,20043.0,10021.5,161.92745289171938,10136.0,9907.0,26343.0,5268.6,8498.23886461189,20216.0,2.0,0,0,0,0,104,200,112.7861949697357,225.5723899394714,0.0,2896.0,1102.7,1418.2049726483278,2011305.3444444446,1,2,0,5,8,0,0,0,2.0,1225.2222222222222,27.333333333333332,1824.1666666666667,0,0,0,11027,5,1681970,0,0,0,0,64240,128,1,32,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.100.20-192.168.100.10-52996-80-6,192.168.100.20,52996,192.168.100.10,80,6,22/06/2026 02:53:21 AM,28226,3,6,82.0,10945.0,82.0,0.0,27.333333333333332,47.34272207354931,2896.0,0.0,1824.1666666666665,1434.5028988003705,390668.17827534897,318.85495642315595,3528.25,4708.430516485449,9949.0,61.0,19384.0,9692.0,490.73210614346397,10039.0,9345.0,28136.0,5627.200000000001,8521.301438160723,19503.0,61.0,0,0,0,0,104,200,106.28498547438531,212.56997094877062,0.0,2896.0,1102.7,1418.2049726483278,2011305.3444444446,1,2,0,5,8,0,0,0,2.0,1225.2222222222222,27.333333333333332,1824.1666666666667,0,0,0,11027,5,1247116,0,0,0,0,64240,128,1,32,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.100.20-192.168.100.10-53072-80-6,192.168.100.20,53072,192.168.100.10,80,6,22/06/2026 02:53:21 AM,29399,3,6,82.0,10945.0,82.0,0.0,27.333333333333332,47.34272207354931,2896.0,0.0,1824.1666666666665,1434.5028988003705,375080.7850607163,306.1328616619613,3674.8749999999995,4622.451002212694,9892.0,82.0,20043.0,10021.5,183.1406563273158,10151.0,9892.0,29071.0,5814.199999999999,8762.162158965104,20331.0,82.0,0,0,0,0,104,200,102.04428722065376,204.08857444130751,0.0,2896.0,1102.7,1418.2049726483278,2011305.3444444446,1,2,0,5,8,0,0,0,2.0,1225.2222222222222,27.333333333333332,1824.1666666666667,0,0,0,11027,5,1178601,0,0,0,0,64240,128,1,32,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.100.20-192.168.100.10-53420-80-6,192.168.100.20,53420,192.168.100.10,80,6,22/06/2026 02:53:21 AM,27886,3,6,82.0,10945.0,82.0,0.0,27.333333333333332,47.34272207354931,2896.0,0.0,1824.1666666666665,1434.5028988003705,395431.3992684501,322.7425948504626,3485.7499999999995,4641.385007270382,11459.0,64.0,19066.0,9533.0,2723.7753211305812,11459.0,7607.0,27496.0,5499.199999999999,8205.00150517963,18870.0,64.0,0,0,0,0,104,200,107.5808649501542,215.1617299003084,0.0,2896.0,1102.7,1418.2049726483278,2011305.3444444446,1,2,0,5,8,0,0,0,2.0,1225.2222222222222,27.333333333333332,1824.1666666666667,0,0,0,11027,5,1250226,0,0,0,0,64240,128,1,32,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.100.20-192.168.100.10-53076-80-6,192.168.100.20,53076,192.168.100.10,80,6,22/06/2026 02:53:21 AM,33497,3,6,82.0,10945.0,82.0,0.0,27.333333333333332,47.34272207354931,2896.0,0.0,1824.1666666666665,1434.5028988003705,329193.6591336538,268.68077738304925,4187.125000000001,5084.682977545685,11317.0,85.0,20042.0,10021.0,183.84776310850236,10151.0,9891.0,33011.0,6602.199999999999,9023.466501295386,20360.0,85.0,0,0,0,0,104,200,89.56025912768308,179.12051825536616,0.0,2896.0,1102.7,1418.2049726483278,2011305.3444444446,1,2,0,5,8,0,0,0,2.0,1225.2222222222222,27.333333333333332,1824.1666666666667,0,0,0,11027,5,819546,0,0,0,0,64240,128,1,32,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.100.20-192.168.100.10-53718-80-6,192.168.100.20,53718,192.168.100.10,80,6,22/06/2026 02:53:21 AM,30583,3,6,82.0,10945.0,82.0,0.0,27.333333333333332,47.34272207354931,2896.0,0.0,1824.1666666666665,1434.5028988003705,360559.7881175817,294.2811365791453,3822.8749999999995,5112.1763170325585,12720.0,2.0,16333.0,8166.5,1842.0131649909563,9469.0,6864.0,30568.0,6113.6,7851.18954681391,16437.0,2.0,0,0,0,0,104,200,98.09371219304843,196.18742438609686,0.0,2896.0,1102.7,1418.2049726483278,2011305.3444444446,1,2,0,5,8,0,0,0,2.0,1225.2222222222222,27.333333333333332,1824.1666666666667,0,0,0,11027,5,773824,0,0,0,0,64240,128,1,32,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.100.20-192.168.100.10-53454-80-6,192.168.100.20,53454,192.168.100.10,80,6,22/06/2026 02:53:21 AM,34722,4,5,82.0,10945.0,82.0,0.0,20.5,41.0,5153.0,0.0,2189.0,2200.4792659782097,317579.63250964804,259.2016588906169,4340.250000000001,5755.90228126126,14076.0,2.0,34682.0,11560.666666666666,4519.54647429732,16092.0,7053.0,34579.0,8644.75,9085.047986481231,18565.0,2.0,0,0,0,0,136,168,115.20073728471861,144.00092160589827,0.0,5153.0,1102.6999999999998,1861.1314390266296,3463810.233333333,1,2,0,4,8,0,0,0,1.0,1225.2222222222222,20.5,2189.0,0,0,0,11027,4,683548,0,0,0,0,64240,128,1,32,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.100.20-192.168.100.10-53450-80-6,192.168.100.20,53450,192.168.100.10,80,6,22/06/2026 02:53:21 AM,34723,5,6,82.0,10945.0,82.0,0.0,16.4,36.67151483099655,4344.0,0.0,1824.1666666666667,1807.3707330447362,317570.4864211042,316.79290383895403,3472.3,5313.829087077102,13705.0,0.0,34681.0,8670.25,6857.687383513483,16092.0,0.0,34644.0,6928.8,8662.250816040829,18629.0,2.0,0,0,0,0,168,200,143.99677447225184,172.7961293667022,0.0,4344.0,918.9166666666666,1542.4973527800082,2379298.083333333,1,2,0,5,10,0,0,0,1.0,1002.4545454545455,16.4,1824.1666666666667,0,0,0,11027,5,683463,0,0,0,0,64240,128,1,32,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.100.20-192.168.100.10-53250-80-6,192.168.100.20,53250,192.168.100.10,80,6,22/06/2026 02:53:21 AM,37349,5,6,82.0,10945.0,82.0,0.0,16.4,36.67151483099655,4344.0,0.0,1824.1666666666667,1807.3707330447362,295242.1751586388,294.51926423732897,3734.899999999999,5523.288502131477,14713.0,0.0,37170.0,9292.5,7214.627479410608,17413.0,0.0,36969.0,7393.8,9220.963545096576,19769.0,2.0,0,0,0,0,168,200,133.87239283514953,160.64687140217944,0.0,4344.0,918.9166666666666,1542.4973527800082,2379298.083333333,1,2,0,5,10,0,0,0,1.0,1002.4545454545455,16.4,1824.1666666666667,0,0,0,11027,5,626819,0,0,0,0,64240,128,1,32,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.100.20-192.168.100.10-53252-80-6,192.168.100.20,53252,192.168.100.10,80,6,22/06/2026 02:53:21 AM,37350,5,6,82.0,10945.0,82.0,0.0,16.4,36.67151483099655,4344.0,0.0,1824.1666666666667,1807.3707330447362,295234.2704149933,294.5113788487282,3735.0000000000005,5554.529262982897,14852.0,1.0,37312.0,9328.0,7267.250419977741,17554.0,1.0,36908.0,7381.6,9246.648165686851,19707.0,2.0,0,0,0,0,168,200,133.86880856760374,160.6425702811245,0.0,4344.0,918.9166666666666,1542.4973527800082,2379298.083333333,1,2,0,5,10,0,0,0,1.0,1002.4545454545455,16.4,1824.1666666666667,0,0,0,11027,5,626783,0,0,0,0,64240,128,1,32,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.100.20-192.168.100.10-53128-80-6,192.168.100.20,53128,192.168.100.10,80,6,22/06/2026 02:53:21 AM,38410,5,7,82.0,10945.0,82.0,0.0,16.4,36.67151483099655,2896.0,0.0,1563.5714285714284,1479.9328652727074,287086.6961728716,312.41864097891175,3491.818181818182,5808.159929240616,16385.0,0.0,38110.0,9527.5,7395.184086056726,17980.0,0.0,38326.0,6387.666666666667,9364.095101325418,20348.0,145.0,0,0,0,0,168,232,130.17443374121322,182.2442072376985,0.0,2896.0,848.2307692307693,1319.9678123503716,1742315.025641026,1,2,0,5,11,0,0,0,1.0,918.9166666666666,16.4,1563.5714285714287,0,0,0,11027,5,622712,0,0,0,0,64240,128,1,32,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.100.20-192.168.100.10-53274-80-6,192.168.100.20,53274,192.168.100.10,80,6,22/06/2026 02:53:21 AM,37153,5,5,82.0,10945.0,82.0,0.0,16.4,36.67151483099655,5153.0,0.0,2189.0,2200.4792659782097,296799.72007644066,269.15726859203835,4128.111111111111,6070.158944468515,16014.0,0.0,36852.0,9213.0,7293.1963271714185,17542.0,0.0,37069.0,9267.25,9944.796876591632,19531.0,2.0,0,0,0,0,168,168,134.57863429601917,134.57863429601917,0.0,5153.0,1002.4545454545455,1796.6551902708745,3227969.8727272726,1,2,0,4,9,0,0,0,1.0,1102.7,16.4,2189.0,0,0,0,11027,4,618001,0,0,0,0,64240,128,1,32,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.100.20-192.168.100.10-53278-80-6,192.168.100.20,53278,192.168.100.10,80,6,22/06/2026 02:53:21 AM,37155,4,5,82.0,10945.0,82.0,0.0,20.5,41.0,5153.0,0.0,2189.0,2200.4792659782097,296783.7437760732,242.22850222042794,4644.375,6307.057632695523,16148.0,3.0,36852.0,12284.0,4816.619457669455,17542.0,8085.0,36999.0,9249.75,9985.73243432849,19460.0,3.0,0,0,0,0,136,168,107.65711209796797,134.57139012245997,0.0,5153.0,1102.6999999999998,1861.1314390266296,3463810.233333333,1,2,0,4,8,0,0,0,1.0,1225.2222222222222,20.5,2189.0,0,0,0,11027,4,617932,0,0,0,0,64240,128,1,32,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.100.20-192.168.100.10-53136-80-6,192.168.100.20,53136,192.168.100.10,80,6,22/06/2026 02:53:21 AM,38573,5,5,82.0,10945.0,82.0,0.0,16.4,36.67151483099655,5153.0,0.0,2189.0,2200.4792659782097,285873.53848546906,259.2486972752962,4285.888888888889,6511.429306312947,17402.0,1.0,38532.0,9633.0,7556.78904473763,18402.0,1.0,38422.0,9605.5,10733.511773879041,20281.0,5.0,0,0,0,0,168,168,129.6243486376481,129.6243486376481,0.0,5153.0,1002.4545454545455,1796.6551902708745,3227969.8727272726,1,2,0,4,9,0,0,0,1.0,1102.7,16.4,2189.0,0,0,0,11027,4,597863,0,0,0,0,64240,128,1,32,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.100.20-192.168.100.10-53140-80-6,192.168.100.20,53140,192.168.100.10,80,6,22/06/2026 02:53:21 AM,40008,3,6,82.0,10945.0,82.0,0.0,27.333333333333332,47.34272207354931,2896.0,0.0,1824.1666666666665,1434.5028988003705,275619.87602479506,224.95500899820036,5001.000000000001,7250.1835050668105,19180.0,1.0,20130.0,10065.0,1128.5424227737299,10863.0,9267.0,39789.0,7957.8,10723.78411289597,20214.0,1.0,0,0,0,0,104,200,74.98500299940012,149.97000599880025,0.0,2896.0,1102.7,1418.2049726483278,2011305.3444444446,1,2,0,5,8,0,0,0,2.0,1225.2222222222222,27.333333333333332,1824.1666666666667,0,0,0,11027,5,554733,0,0,0,0,64240,128,1,32,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.100.20-192.168.100.10-53002-80-6,192.168.100.20,53002,192.168.100.10,80,6,22/06/2026 02:53:21 AM,41547,7,7,82.0,10945.0,82.0,0.0,11.714285714285714,30.99308678675663,2896.0,0.0,1563.5714285714284,1479.9328652727074,265410.2582617277,336.96777143957445,3195.923076923077,3415.9050401891654,9873.0,0.0,36866.0,6144.333333333333,3640.9674904709964,10038.0,0.0,41382.0,6897.0,8690.82302201581,19880.0,60.0,0,0,0,0,232,232,168.48388571978722,168.48388571978722,0.0,2896.0,735.1333333333334,1257.971886278333,1582493.266666667,1,2,0,5,13,0,0,0,1.0,787.6428571428571,11.714285714285714,1563.5714285714287,0,0,0,11027,5,1798271,0,0,0,0,64240,128,1,32,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.100.20-192.168.100.10-53704-80-6,192.168.100.20,53704,192.168.100.10,80,6,22/06/2026 02:53:21 AM,36317,3,6,82.0,10945.0,82.0,0.0,27.333333333333332,47.34272207354931,2896.0,0.0,1824.1666666666665,1434.5028988003705,303631.9079219098,247.81782636230966,4539.625,6798.642384171794,18481.0,2.0,17338.0,8669.0,1740.89689528128,9900.0,7438.0,35844.0,7168.8,9695.644032244583,18481.0,2.0,0,0,0,0,104,200,82.60594212076988,165.21188424153976,0.0,2896.0,1102.7,1418.2049726483278,2011305.3444444446,1,2,0,5,8,0,0,0,2.0,1225.2222222222222,27.333333333333332,1824.1666666666667,0,0,0,11027,5,581010,0,0,0,0,64240,128,1,32,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.100.20-192.168.100.10-53694-80-6,192.168.100.20,53694,192.168.100.10,80,6,22/06/2026 02:53:21 AM,36319,3,6,82.0,10945.0,82.0,0.0,27.333333333333332,47.34272207354931,2896.0,0.0,1824.1666666666665,1434.5028988003705,303615.1876428316,247.80417963049646,4539.875,6746.668287543331,18317.0,4.0,17339.0,8669.5,1741.6040020624666,9901.0,7438.0,35921.0,7184.2,9638.49582144434,18317.0,4.0,0,0,0,0,104,200,82.60139321016548,165.20278642033097,0.0,2896.0,1102.7,1418.2049726483278,2011305.3444444446,1,2,0,5,8,0,0,0,2.0,1225.2222222222222,27.333333333333332,1824.1666666666667,0,0,0,11027,5,580979,0,0,0,0,64240,128,1,32,0,0,0,0,0,0,0,0,NeedManualLabel
