Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.100.20-192.168.100.10-59460-80-6,192.168.100.20,59460,192.168.100.10,80,6,22/06/2026 02:54:28 AM,20424413,6,7,210.0,482.0,168.0,0.0,35.0,65.59878047646923,482.0,0.0,68.85714285714285,182.17887599044752,33.88102267614741,0.6364932005634629,1702034.4166666665,4451053.082812598,1.5012207E7,2.0,1.5199242E7,3039848.4,6693259.86182083,1.5012267E7,485.0,2.0424323E7,3404053.8333333335,6053010.874319075,1.501309E7,2.0,0,0,0,0,200,232,0.2937660925677521,0.3427271079957108,0.0,482.0,49.42857142857142,132.1378733838924,17460.417582417584,1,2,0,5,12,0,0,0,1.0,53.23076923076923,35.0,68.85714285714286,0,0,0,0,0,0,3,105,3,241,64240,128,4,32,93959.0,131629.3415314382,187035.0,883.0,1.01182465E7,6921105.312818213,1.5012207E7,5224286.0,NeedManualLabel
192.168.100.20-192.168.100.10-59448-80-6,192.168.100.20,59448,192.168.100.10,80,6,22/06/2026 02:54:28 AM,20426060,6,7,208.0,482.0,168.0,0.0,34.666666666666664,65.75003168567045,482.0,0.0,68.85714285714285,182.17887599044752,33.78037663651238,0.6364418786589289,1702171.6666666665,4451184.767091921,1.5012743E7,0.0,1.5200888E7,3040177.6,6694271.795271783,1.5014394E7,1.0,2.0426048E7,3404341.3333333335,6053034.042371962,1.5013428E7,0.0,0,0,0,0,200,232,0.2937424055348902,0.3426994731240386,0.0,482.0,49.285714285714285,132.1836883754099,17472.527472527472,1,2,0,5,12,0,0,0,1.0,53.07692307692308,34.666666666666664,68.85714285714286,0,0,0,0,0,0,3,104,3,241,64240,128,4,32,94415.0,132554.2372012302,188145.0,685.0,1.0118615E7,6921342.193589911,1.5012743E7,5224487.0,NeedManualLabel
192.168.100.20-192.168.100.10-59456-80-6,192.168.100.20,59456,192.168.100.10,80,6,22/06/2026 02:54:28 AM,20425232,6,7,209.0,482.0,168.0,0.0,34.833333333333336,65.67318072597571,482.0,0.0,68.85714285714285,182.17887599044752,33.83070508085294,0.636467678800417,1702102.6666666667,4451127.285462993,1.5012518E7,0.0,1.5200059E7,3040011.8,6694357.282076838,1.5014393E7,336.0,2.0425218E7,3404203.0,6053050.6543866955,1.5013327E7,0.0,0,0,0,0,200,232,0.2937543132925002,0.34271336550791687,0.0,482.0,49.357142857142854,132.16051263104688,17466.4010989011,1,2,0,5,12,0,0,0,1.0,53.15384615384615,34.833333333333336,68.85714285714286,0,0,0,0,0,0,3,104,3,241,64240,128,4,32,94175.0,132039.4634645264,187541.0,809.0,1.0118441E7,6921270.06869823,1.5012518E7,5224364.0,NeedManualLabel
192.168.100.20-192.168.100.10-59440-80-6,192.168.100.20,59440,192.168.100.10,80,6,22/06/2026 02:54:28 AM,20427032,6,7,210.0,482.0,168.0,0.0,35.0,65.62926176637978,482.0,0.0,68.85714285714285,182.17887599044752,33.8766787069213,0.6364115942051689,1702252.6666666665,4451234.368611829,1.5012963E7,0.0,1.5201857E7,3040371.4,6694167.544634941,1.5014394E7,0.0,2.0426942E7,3404490.3333333335,6053008.55606855,1.501353E7,1.0,0,0,0,0,200,232,0.29372842809469335,0.34268316611047556,0.0,482.0,49.42857142857143,132.1436946810405,17461.95604395605,1,2,0,5,12,0,0,0,1.0,53.23076923076923,35.0,68.85714285714286,0,0,0,0,0,0,3,105,3,241,64240,128,4,32,94730.5,133167.29878051893,188894.0,567.0,1.0118785E7,6921412.904268029,1.5012963E7,5224607.0,NeedManualLabel
192.168.100.20-192.168.100.10-59414-80-6,192.168.100.20,59414,192.168.100.10,80,6,22/06/2026 02:54:28 AM,20431478,7,7,211.0,482.0,168.0,0.0,30.14285714285714,61.30097490097138,482.0,0.0,68.85714285714285,182.17887599044752,33.91825104380604,0.6852171928041624,1571652.1538461538,4287961.231879782,1.5013834E7,7.0,2.0431375E7,3405229.166666667,6053180.987915144,1.5014394E7,421.0,2.0431404E7,3405234.0,6052783.154425838,1.5013964E7,585.0,0,0,0,0,232,232,0.3426085964020812,0.3426085964020812,0.0,482.0,46.20000000000001,127.95490276991009,16372.457142857145,1,2,0,5,13,0,0,0,1.0,49.5,30.142857142857142,68.85714285714286,0,0,0,0,0,0,3,105,3,241,64240,128,4,32,95859.5,135381.9572191952,191589.0,130.0,1.0119358E7,6921834.339909617,1.5013834E7,5224882.0,NeedManualLabel
192.168.100.20-192.168.100.10-59432-80-6,192.168.100.20,59432,192.168.100.10,80,6,22/06/2026 02:54:28 AM,20433667,6,7,210.0,482.0,168.0,0.0,35.0,65.62926176637978,482.0,0.0,68.85714285714285,182.17887599044752,33.86567863712372,0.6362049454950989,1702805.5833333335,4451640.69707715,1.5013261E7,2.0,1.5203457E7,3040691.4,6693987.679010643,1.5014393E7,573.0,2.0433575E7,3405595.8333333335,6053259.877121761,1.5013765E7,2.0,0,0,0,0,200,232,0.2936330517669687,0.34257189372813013,0.0,482.0,49.42857142857143,132.1436946810405,17461.95604395605,1,2,0,5,12,0,0,0,1.0,53.23076923076923,35.0,68.85714285714286,0,0,0,0,0,0,3,105,3,241,64240,128,4,32,95350.0,134132.4995368386,190196.0,504.0,1.01214825E7,6918019.498825115,1.5013261E7,5229704.0,NeedManualLabel
192.168.100.20-192.168.100.10-59516-80-6,192.168.100.20,59516,192.168.100.10,80,6,22/06/2026 02:54:28 AM,20421103,6,7,209.0,482.0,168.0,0.0,34.83333333333333,65.67318072597571,482.0,0.0,68.85714285714285,182.17887599044752,33.83754540584806,0.6365963679826697,1701758.5833333335,4451462.753842003,1.5011745E7,0.0,1.5191819E7,3038363.8,6694603.387286449,1.5013257E7,0.0,2.0421075E7,3403512.5,6053737.190449441,1.5012378E7,1.0,0,0,0,0,200,232,0.2938137082996937,0.342782659682976,0.0,482.0,49.357142857142854,132.16051263104688,17466.4010989011,1,2,0,5,12,0,0,0,1.0,53.15384615384615,34.833333333333336,68.85714285714286,0,0,0,0,0,0,3,104,3,241,64240,128,4,32,90353.5,126883.94792289527,180074.0,633.0,1.01201975E7,6917692.815492207,1.5011745E7,5228650.0,NeedManualLabel
192.168.100.20-192.168.100.10-59488-80-6,192.168.100.20,59488,192.168.100.10,80,6,22/06/2026 02:54:28 AM,20426571,6,7,210.0,482.0,168.0,0.0,35.0,65.59878047646923,482.0,0.0,68.85714285714285,182.17887599044752,33.87744325760795,0.6364259571515943,1702214.2500000002,4451634.25158108,1.5012671E7,0.0,1.5197219E7,3039443.8,6694025.459052176,1.5013257E7,0.0,2.04263E7,3404383.3333333335,6053488.660531534,1.5012819E7,2.0,0,0,0,0,200,232,0.29373505714688974,0.34269090000470465,0.0,482.0,49.42857142857142,132.1378733838924,17460.417582417584,1,2,0,5,12,0,0,0,1.0,53.23076923076923,35.0,68.85714285714286,0,0,0,0,0,0,3,105,3,241,64240,128,4,32,92348.0,130390.49045079936,184548.0,148.0,1.01209365E7,6917957.273428371,1.5012671E7,5229202.0,NeedManualLabel
192.168.100.20-192.168.100.10-59506-80-6,192.168.100.20,59506,192.168.100.10,80,6,22/06/2026 02:54:28 AM,20422714,6,7,207.0,482.0,168.0,0.0,34.5,65.82324817266314,482.0,0.0,68.85714285714285,182.17887599044752,33.736946029798,0.6365461515056227,1701892.8333333333,4451494.72570459,1.5011968E7,0.0,1.5193177E7,3038635.4,6694461.241124732,1.5013257E7,0.0,2.0422697E7,3403782.833333333,6053566.428447396,1.501234E7,390.0,0,0,0,0,200,232,0.29379053146413353,0.34275562004148913,0.0,482.0,49.214285714285715,132.20623665693313,17478.48901098901,1,2,0,5,12,0,0,0,1.0,53.0,34.5,68.85714285714286,0,0,0,0,0,0,3,103,3,241,64240,128,4,32,90790.5,127871.06898943169,181209.0,372.0,1.01203715E7,6917762.111956763,1.5011968E7,5228775.0,NeedManualLabel
192.168.100.20-192.168.100.10-59498-80-6,192.168.100.20,59498,192.168.100.10,80,6,22/06/2026 02:54:28 AM,20425446,6,7,209.0,482.0,168.0,0.0,34.83333333333333,65.67318072597571,482.0,0.0,68.85714285714285,182.17887599044752,33.830350632245676,0.6364610104474585,1702120.5,4451658.897192136,1.5012449E7,9.0,1.5195227E7,3039045.4,6694240.200042257,1.5013256E7,328.0,2.0425425E7,3404237.5,6053598.695735909,1.5012665E7,247.0,0,0,0,0,200,232,0.2937512355911347,0.3427097748563238,0.0,482.0,49.357142857142854,132.16051263104688,17466.4010989011,1,2,0,5,12,0,0,0,1.0,53.15384615384615,34.833333333333336,68.85714285714286,0,0,0,0,0,0,3,104,3,241,64240,128,4,32,91497.0,129090.82818697848,182778.0,216.0,1.01211025E7,6917408.55856617,1.5012449E7,5229756.0,NeedManualLabel
192.168.100.20-192.168.100.10-59476-80-6,192.168.100.20,59476,192.168.100.10,80,6,22/06/2026 02:54:28 AM,20429287,6,7,210.0,482.0,168.0,0.0,35.0,65.59878047646923,482.0,0.0,68.85714285714285,182.17887599044752,33.872939373752985,0.6363413466167469,1702440.5833333333,4451781.140749957,1.5012929E7,1.0,1.5198509E7,3039701.8,6693885.081648601,1.5013256E7,1.0,2.042912E7,3404853.333333333,6053494.835771206,1.5012945E7,78.0,0,0,0,0,200,232,0.29369600613080626,0.34264534048594064,0.0,482.0,49.42857142857142,132.1378733838924,17460.417582417584,1,2,0,5,12,0,0,0,1.0,53.23076923076923,35.0,68.85714285714286,0,0,0,0,0,0,3,105,3,241,64240,128,4,32,92798.0,131213.5627441005,185580.0,16.0,1.01218065E7,6917091.774728199,1.5012929E7,5230684.0,NeedManualLabel
192.168.100.20-192.168.100.10-59526-80-6,192.168.100.20,59526,192.168.100.10,80,6,22/06/2026 02:54:28 AM,20426885,6,7,210.0,482.0,168.0,0.0,35.0,65.62926176637978,482.0,0.0,68.85714285714285,182.17887599044752,33.87692249699355,0.6364161740764683,1702240.4166666665,4451898.083840204,1.5011521E7,1.0,1.5190606E7,3038121.2,6694731.095242041,1.5013256E7,1.0,2.042658E7,3404430.0,6054180.934521465,1.5012219E7,285.0,0,0,0,0,200,232,0.2937305418814469,0.34268563219502146,0.0,482.0,49.42857142857143,132.1436946810405,17461.95604395605,1,2,0,5,12,0,0,0,1.0,53.23076923076923,35.0,68.85714285714286,0,0,0,0,0,0,3,105,3,241,64240,128,4,32,89891.5,126138.65737552465,179085.0,698.0,1.01234085E7,6912834.9919054555,1.5011521E7,5235296.0,NeedManualLabel
192.168.100.20-192.168.100.10-59530-80-6,192.168.100.20,59530,192.168.100.10,80,6,22/06/2026 02:54:28 AM,20424768,6,7,209.0,482.0,168.0,0.0,34.833333333333336,65.67318072597571,482.0,0.0,68.85714285714285,182.17887599044752,33.831473630447114,0.6364821377652857,1702064.0,4452120.07446675,1.5011783E7,0.0,1.5188806E7,3037761.2,6694257.727518093,1.5012049E7,0.0,2.0424757E7,3404126.1666666665,6054280.816804798,1.5011802E7,2.0,0,0,0,0,200,232,0.2937609866609011,0.3427211511043846,0.0,482.0,49.357142857142854,132.16051263104688,17466.4010989011,1,2,0,5,12,0,0,0,1.0,53.15384615384615,34.833333333333336,68.85714285714286,0,0,0,0,0,0,3,104,3,241,64240,128,4,32,88521.0,125160.72869714366,177023.0,19.0,1.0123862E7,6912564.170008261,1.5011783E7,5235941.0,NeedManualLabel
192.168.100.20-192.168.100.10-59502-80-6,192.168.100.20,59502,192.168.100.10,80,6,22/06/2026 02:54:28 AM,20431239,6,7,210.0,482.0,168.0,0.0,35.0,65.62926176637978,482.0,0.0,68.85714285714285,182.17887599044752,33.86970315407695,0.6362805505823704,1702603.25,4452099.611718847,1.5012203E7,0.0,1.5194322E7,3038864.4,6694339.83013966,1.5013256E7,0.0,2.043113E7,3405188.3333333335,6054025.509789059,1.5012476E7,154.0,0,0,0,0,200,232,0.2936679464226325,0.34261260415973793,0.0,482.0,49.42857142857143,132.1436946810405,17461.95604395605,1,2,0,5,12,0,0,0,1.0,53.23076923076923,35.0,68.85714285714286,0,0,0,0,0,0,3,105,3,241,64240,128,4,32,91196.0,128584.53973164893,182119.0,273.0,1.01243465E7,6912472.953233488,1.5012203E7,5236490.0,NeedManualLabel
192.168.100.20-192.168.100.10-59528-80-6,192.168.100.20,59528,192.168.100.10,80,6,22/06/2026 02:54:28 AM,20426050,6,7,211.0,482.0,168.0,0.0,35.166666666666664,65.55430318954406,482.0,0.0,68.85714285714285,182.17887599044752,33.92726444907361,0.636442190242362,1702170.8333333333,4451918.239705295,1.5011163E7,1.0,1.5188959E7,3037791.8,6693759.446856131,1.5011178E7,1.0,2.0426039E7,3404339.8333333335,6054270.5234501185,1.5011968E7,78.0,0,0,0,0,200,232,0.29374254934262867,0.3426996408997334,0.0,482.0,49.50000000000001,132.12101096518123,17455.96153846154,1,2,0,5,12,0,0,0,1.0,53.30769230769231,35.166666666666664,68.85714285714286,0,0,0,0,0,0,3,105,3,241,64240,128,4,32,89300.5,125151.53630898823,177796.0,805.0,1.01236855E7,6911936.966293349,1.5011163E7,5236208.0,NeedManualLabel
192.168.100.20-192.168.100.10-59594-80-6,192.168.100.20,59594,192.168.100.10,80,6,22/06/2026 02:54:28 AM,20420879,6,7,210.0,482.0,168.0,0.0,35.0,65.59878047646923,482.0,0.0,68.85714285714285,182.17887599044752,33.88688606401321,0.6366033509135429,1701739.9166666667,4452194.56048578,1.5010285E7,1.0,1.5180178E7,3036035.6,6695184.3092075,1.501205E7,1.0,2.0420689E7,3403448.166666667,6055018.145485194,1.501105E7,1.0,0,0,0,0,200,232,0.293816931190866,0.342786419722677,0.0,482.0,49.42857142857142,132.1378733838924,17460.417582417584,1,2,0,5,12,0,0,0,1.0,53.23076923076923,35.0,68.85714285714286,0,0,0,0,0,0,3,105,3,241,64240,128,4,32,85329.0,119591.5556885184,169893.0,765.0,1.012511E7,6908680.739565984,1.5010285E7,5239935.0,NeedManualLabel
192.168.100.20-192.168.100.10-59544-80-6,192.168.100.20,59544,192.168.100.10,80,6,22/06/2026 02:54:28 AM,20427955,6,7,210.0,482.0,168.0,0.0,35.0,65.59878047646923,482.0,0.0,68.85714285714285,182.17887599044752,33.87514805079608,0.6363828391045506,1702329.583333333,4452418.9652435295,1.5011527E7,1.0,1.5187251E7,3037450.2,6694424.2164174365,1.501205E7,480.0,2.0427942E7,3404657.0,6054648.344936442,1.501167E7,1.0,0,0,0,0,200,232,0.2937151565097926,0.342667682594758,0.0,482.0,49.42857142857142,132.1378733838924,17460.417582417584,1,2,0,5,12,0,0,0,1.0,53.23076923076923,35.0,68.85714285714286,0,0,0,0,0,0,3,105,3,241,64240,128,4,32,87933.5,124154.5157475152,175724.0,143.0,1.01260435E7,6909117.024449977,1.5011527E7,5240560.0,NeedManualLabel
192.168.100.20-192.168.100.10-59558-80-6,192.168.100.20,59558,192.168.100.10,80,6,22/06/2026 02:54:28 AM,20425475,6,7,210.0,482.0,168.0,0.0,35.0,65.59878047646923,482.0,0.0,68.85714285714285,182.17887599044752,33.879261069816,0.6364601068029018,1702122.9166666667,4452314.7877532905,1.5010989E7,2.0,1.5184715E7,3036943.0,6694694.048020119,1.501205E7,592.0,2.042538E7,3404230.0,6054734.102466432,1.5011339E7,2.0,0,0,0,0,200,232,0.2937508185244162,0.34270928827848557,0.0,482.0,49.42857142857142,132.1378733838924,17460.417582417584,1,2,0,5,12,0,0,0,1.0,53.23076923076923,35.0,68.85714285714286,0,0,0,0,0,0,3,105,3,241,64240,128,4,32,87038.0,122595.34529499886,173726.0,350.0,1.01256985E7,6908844.081232439,1.5010989E7,5240408.0,NeedManualLabel
